pearson_r,spearman_r,slope
-0.4721008057373711,-0.2577061454686892,-4.711522063487249
-0.49551859354608563,-0.35720095664736373,-4.8841504753326
-0.42913247840592506,-0.24228335976954918,-4.152666713086761
-0.5091571476578514,-0.2858443387065449,-5.204748154803513
-0.35798299215486207,-0.24174909976378287,-3.5920664070868153
-0.3303421844943224,-0.20015779571523942,-3.1793362071924935
-0.2647351910077271,-0.047664936538238695,-2.3149285616573523
-0.5479736681630598,-0.27447440876684354,-5.617412195007936
-0.5498523889692819,-0.31119091455967335,-5.669453488611724
-0.446052826867168,-0.28936886975451653,-4.7905766500085605
-0.5621937873720545,-0.42052748881075136,-5.7871170280968744
-0.2619085054145987,0.007373932480532574,-2.2594442371670764
-0.21883648072819428,-0.006597755427822255,-2.0255862518613372
-0.4850627185976183,-0.18453482708231855,-4.614602680808819
-0.33149049480733356,-0.14030046994083126,-3.1640643428514723
-0.3283174955792548,-0.19767986234822738,-3.0501986916008073
-0.41135837840453393,-0.11835494942745195,-3.941671913780019
-0.3140271020323936,-0.08249770721604402,-2.910003091160178
-0.3767050996027985,-0.11045413982965963,-3.61557193165687
-0.4338981932623702,-0.24654035394257082,-4.115114208860568
-0.48308794618289164,-0.29497005333964427,-5.056351494880327
-0.4441384337457533,-0.3226514566471879,-4.756760738324463
-0.6718410955262073,-0.5366147334622542,-7.400668423006592
-0.5160413762147111,-0.3128048336609157,-5.350148386769305
-0.36757540431184155,-0.18583275659005088,-3.6883583430602256
-0.3661618782605969,-0.23476886606084552,-3.3806361090804486
-0.41152764885992815,-0.13047387060131332,-3.901045103452211
-0.385619878405231,-0.2218842031757598,-3.6963354688592984
-0.44031636288912435,-0.25895582621782853,-4.482130901413003
-0.36838281782442167,-0.14685884570942043,-3.6956502718691557
-0.3978126451491555,-0.18146248997545505,-4.034230341701206
-0.4231821289240804,-0.14336695677506278,-4.001075662698959
-0.4888851074111554,-0.35174039004658453,-4.946632491294551
-0.4557468368370802,-0.19508301211035908,-4.4781993214230935
-0.10910092390683189,0.16568083345504114,-0.8875672643924546
-0.32343002793956727,-0.14146531093212822,-3.0222343400476857
-0.43292435211706065,-0.30829833207895313,-4.220883954569956
-0.3746662705406664,-0.17612947056825354,-3.5603214531173046
-0.3726191594566849,-0.08617658687916298,-3.4503777675204383
-0.23152500032479667,-0.049376419298820834,-2.1722546481116143
-0.3315793737362779,-0.0906356137797186,-3.0803035697857197
-0.4482107504417225,-0.2914121801065957,-4.397325376491903
-0.40079115901210693,-0.1468171299811111,-3.7018808854890817
-0.3291144906660717,-0.11870857907217121,-3.1414542509202197
-0.5060553042227677,-0.33251623081123716,-4.903122691010957
-0.31487900679822917,-0.1832226358173369,-3.1287860737219257
-0.39190421110427337,-0.2571896813353566,-3.880574912722334
-0.36505016382806454,-0.11625391230362515,-3.6328756601981316
-0.009089806404244352,0.13229339447750998,-0.07548272094971084
-0.40669374098828365,-0.33346303501945523,-4.329993474841674
-0.346457474965791,-0.204500853631122,-3.5066481785470778
-0.412780254468891,-0.266975252396399,-3.972536044021854
-0.4545387610617621,-0.2905469375864832,-4.5720453840041655
-0.48553224644281945,-0.254829114308262,-4.768823045844301
-0.4390424768076729,-0.22700871543172707,-4.253264404271083
-0.4162349354803205,-0.2265516467383721,-4.038246740553913
-0.4936087922083822,-0.37709680556230857,-4.907463094645726
-0.40373954513641486,-0.29722491067243717,-4.297406770289313
-0.15232877402189018,0.07899912587412587,-1.3345524505682451
-0.5140722217016229,-0.3613639401635658,-5.486287125505557
-0.16369767163961693,0.011766852139013042,-1.529690874915505
-0.4083719773729844,-0.18395290261888145,-4.097317869245382
-0.3425800568122141,-0.1431674361883498,-3.2982202900709656
-0.26697971418424327,-0.06760696843793279,-2.442297991808999
-0.43880558402965597,-0.22236308162633978,-4.278301865791904
-0.31194368504290587,-0.02997722095671982,-2.90751509109983
-0.5162242706286139,-0.26440873606512555,-5.062861415091993
-0.3458943765984921,-0.01474037258023356,-3.147040075583083
-0.2691531707093461,-0.06327251503231415,-2.452621387704879
-0.3136959718902535,-0.11925511923079263,-2.9019622090826283
-0.43270740280654957,-0.20589701501611035,-4.507300324246806
-0.38281001658179376,-0.17928543241356282,-3.5539573338175656
-0.4154815198946029,-0.2852431886491683,-4.308087473999329
-0.25214808989250304,0.030492258252994453,-2.3957702644477554
-0.4727608833738504,-0.285478006007759,-5.078637837391449
-0.3119556062107394,-0.15966191964802595,-3.1180159804693712
-0.24991960840461788,-0.05593012378973967,-2.3341879688288363
-0.31554560698407463,-0.10540812735854779,-2.975205027799086
-0.442161762242721,-0.25015949787032365,-4.45375618403586
-0.5474249018455488,-0.26011602875177875,-5.676348483633047
-0.12754027658850983,0.1298649190851946,-1.1137237725881983
-0.6014142852220492,-0.3749406219169072,-6.414363420974657
-0.07809752025224179,0.12124639690589996,-0.6632940544147682
-0.2686772084211803,-0.06740713765477056,-2.499915886839557
-0.5434537491007326,-0.4143592732925289,-5.623962527680564
-0.4385487933595466,-0.17063994545365996,-4.2419575161007845
-0.3164062670319994,-0.0983299705860904,-2.871889848343093
-0.35837440671568416,-0.22424875754887783,-3.6117280537670724
-0.3498278255370997,-0.1403372558534514,-3.3022081284278797
-0.3506600075077742,-0.20672507695950745,-3.4590122534935595
-0.3641886724912989,-0.1955353351531696,-3.471523658071319
-0.3443453514154731,-0.15359070405604763,-3.2045399750409884
-0.30498176617829115,-0.14865283934402307,-2.7654208866783154
-0.4570036847514671,-0.23242454636637186,-4.813921177897369
-0.38396151385035693,-0.15226871592073898,-3.7231790699092113
-0.37877081663027734,-0.24780615188412838,-3.8869756558663666
-0.3778324109117215,-0.19368865999416965,-3.4975028628096143
-0.3142342924996759,-0.11900144093095084,-3.213887276389762
-0.26143606332520003,0.027360097323600972,-2.3651379575408584
-0.4548035101769339,-0.27742405389821245,-4.7527982307137915
-0.46942170053348137,-0.31314940008526704,-4.613119980153873
-0.5595943963114326,-0.3566452255568311,-5.5747635182672886
-0.5188299180172578,-0.24912173886571892,-5.398624039198729
-0.24865551937792119,-0.07094970369244795,-2.239066059819186
-0.34738011042313716,-0.11247130833970927,-3.1476627799047154
-0.3514958260885383,-0.1419113851012785,-3.248245405093531
-0.3905947205778331,-0.2213326524781306,-3.7258394722940467
-0.5141547796871218,-0.17009145617952917,-5.047668599953549
-0.4185260228506043,-0.3186727359261926,-4.064681230361599
-0.35756458014417397,-0.1127123068144569,-3.3092499023974433
-0.25745285319784367,-0.0933819286256644,-2.4104698576147854
-0.44813521180273574,-0.19783908464596797,-4.390757785246799
-0.5014625663291569,-0.27029751062537943,-4.8634798631386245
-0.4190824064677071,-0.16406169259482167,-3.922374383084335
-0.485026656254654,-0.3045710852002695,-4.689156501328033
-0.2257184113951013,-0.016568536810860787,-1.9960892026599926
-0.3738192581033291,-0.11361218024722886,-3.662303764856503
-0.3177081369882889,-0.1376258106788165,-3.0244354479471065
-0.27180057730415486,-0.06989733657938353,-2.498593814960397
-0.6235791250803386,-0.5059402631339067,-6.587654119911762
-0.47423800006391564,-0.3205369372660031,-4.439160136683561
-0.45618702613700635,-0.2579114020213807,-4.498396750748474
-0.3998844356905713,-0.311287665570462,-3.986562881883973
-0.29311383084824466,-0.027991679135797965,-2.543709727553766
-0.34631668804334254,-0.20163408228771523,-3.4182467745453007
-0.33707681118259,-0.16826039765457776,-3.214922274543517
-0.4299793681508092,-0.15516603038377266,-4.140495145101343
-0.38015692480648866,-0.18301558949683472,-3.475064776203474
-0.29976593775893134,-0.1638968446528145,-2.896318407448571
-0.2929069087421984,-0.14413070351177393,-2.7467706133723135
-0.25623215681819594,0.05991730511978597,-2.375442307847886
-0.5727777153264598,-0.33821340704067065,-5.746912270635712
-0.5265286297136124,-0.3590475958967378,-5.5969372302582405
-0.4531195835255282,-0.26436320539702796,-4.4553215405747375
-0.44246487820469405,-0.26357290825035995,-4.4274195915905095
-0.4309618109756244,-0.27333960375011374,-4.228049070079439
-0.556932097069449,-0.44337984930530605,-6.34617532330975
-0.47484175106965554,-0.20583358135975172,-4.759646886220876
-0.5156435456497873,-0.2681357646356397,-5.1137324064872915
-0.3808838573645035,-0.22902725863797976,-3.9703520755734094
-0.41241907939806727,-0.19569122466318728,-4.1449168736540045
-0.4201795564768074,-0.1986560268794624,-3.7969154712169804
-0.42479668108927576,-0.25614064909362444,-4.215534195722052
-0.5359900963342159,-0.28195921149527414,-5.0997978558526835
-0.3759984951519937,-0.0457346187768012,-3.556053655952992
-0.31535705534864605,-0.15852991577642467,-3.045984077131846
-0.379868014510218,-0.18825691189045282,-3.5662081077088614
-0.5156392437007485,-0.4058338965095252,-5.281101833714912
-0.4505745114766342,-0.04994439759993157,-4.4328645854933395
-0.48161588705648206,-0.3288242615585441,-4.861810088818259
-0.2781292366926216,-0.02097349596757039,-2.507797985016277
-0.4198620806638963,-0.10027449954047196,-4.033738296464154
-0.5789533134136068,-0.3643803348753627,-5.95573616802236
-0.39189398780019474,-0.23488805288724934,-3.781813659320159
-0.41675422232164105,-0.24518468575177219,-4.141885793691982
-0.4315650199656961,-0.2765843766317349,-4.2789862932972555
-0.4984214544920368,-0.33430862526329846,-5.298693094593539
-0.3438112732454041,-0.1222923749392909,-3.1511077295887686
-0.35818969306622106,-0.14540920041020167,-3.533355808408363
-0.38311719742289624,-0.14898578889833597,-3.765008454200839
-0.3137927048248958,-0.06320611801639014,-3.0301558553753556
-0.5463887259810349,-0.3907403129521331,-5.5835860690322825
-0.5149863707047787,-0.3383074307916464,-5.404814171436794
-0.4658746705117067,-0.2776935485827259,-4.648943437606138
-0.40071743635687057,-0.2410886422381025,-4.062518471498982
-0.3470070076069748,-0.13753336048780787,-3.2965121461173013
-0.4279179997929171,-0.1820836915497509,-4.0362343341612865
-0.4063146924418791,-0.26681233309055596,-4.06824589114266
-0.22602873278676774,0.004269969100508503,-2.0183792621857695
-0.49624021725041717,-0.24775122232682434,-4.712834786742559
-0.3650177060052935,-0.18405388186038046,-3.4098646653650824
-0.35634780066266464,-0.16543638205341274,-3.3525637814121043
-0.41654249176576325,-0.2818920181243593,-4.252272587764745
-0.37377408238577803,-0.22887409495116381,-3.5391607193612193
-0.45040035185219657,-0.3011175458959509,-4.558774190878018
-0.4171539660636349,-0.21551860264554765,-4.171443211738215
-0.18189435342515392,0.05569295649690392,-1.530106854451298
-0.39744126136047386,-0.21830780452224652,-3.9188461588066508
-0.452121419092111,-0.22300846221184709,-4.575913721920206
-0.45394667626823315,-0.32013189295538597,-4.44980099675787
-0.4365134127780708,-0.25456536285662146,-4.175291205650879
0.03272009956798467,0.24832909265774708,0.25639083806715124
-0.563346671825488,-0.4177569184378192,-5.889763766297787
-0.33569948296440655,-0.11264794559605923,-3.1564451019154784
-0.4639744845287575,-0.3177938080532922,-4.838116625099647
-0.4524194504503012,-0.27302337734943277,-4.572776892955014
-0.5874692772823783,-0.5204189757018451,-6.202627478740137
-0.3676198952545147,-0.2393617344120807,-3.712027841952185
-0.428471667997133,-0.25957991647105444,-4.29253001968788
-0.4263249438286743,-0.21170678336980306,-4.2511990905848025
-0.4213272095693434,-0.12235076803422125,-3.942880767632239
-0.29523839054021256,-0.07264279857884669,-2.721205061229876
-0.40198655110766457,-0.21958919995385634,-3.8554597529313654
-0.5285409611899132,-0.44173211116244016,-5.537236358014388
-0.47320849141992444,-0.22910907091341043,-4.571874279643525
-0.3454821517839774,-0.06012448762714439,-3.2453487626735615
-0.36938890013650494,-0.19186646433990895,-3.5099831091487363
-0.4384419557639042,-0.0923812939581649,-4.214020784361375
-0.3834726992200148,-0.17788885979919997,-3.5974057375397632
-0.4219206449179017,-0.22748158412953104,-4.004266974131447
-0.5730933979233691,-0.4643291940589238,-6.17749184700625
-0.2849891257174756,-0.00020031929681856535,-2.555805204309582
-0.3141101480616971,-0.04922133511429526,-2.8101377263949283
-0.4428414692300115,-0.27818472014030915,-4.422526484917833
-0.39699031687662284,-0.20212056143926432,-3.9470365330212585
-0.3258986155664361,-0.09287186126661681,-3.0313352031464875
-0.44546795046017534,-0.2673606263846317,-4.5166649086795045
-0.2942369095361039,-0.07140857243721623,-2.9196051795904054
-0.34296336498394975,-0.20706711201153513,-3.2552060089456267
-0.47172938705150985,-0.33499538991604794,-4.733523340678234
-0.6784110168249281,-0.5552942896477784,-7.444594213344633
-0.29709617373275204,-0.07432420132884318,-2.7437079093844408
-0.47211362760974046,-0.27050598110081386,-4.779667099398918
-0.5717406477542485,-0.46789191554534515,-6.326775123055259
-0.5093118224941734,-0.3375690272467989,-5.310051900760453
-0.3513410970254387,-0.16011402923515494,-3.424468640522955
-0.3824181806216795,-0.15664702269092057,-3.536846595683252
-0.5289733960232536,-0.31621731554951166,-5.441081087630884
-0.5130316407827525,-0.28145797817158186,-5.217435987660651
-0.3869367815984072,-0.21778441224301565,-3.7385538553356152
-0.366537163230639,-0.11913669766138171,-3.4133221741647874
-0.3691928780455732,-0.1351725898506592,-3.580532960464195
-0.5091463994449765,-0.415053371042788,-5.106614059238409
-0.28859676060886924,-0.054495350474664334,-2.691633256467374
-0.399632836775324,-0.128566657558369,-3.849270426097143
-0.3462806851986985,-0.1399495731948115,-3.1461585678950716
-0.3699703100841236,-0.13648933847609346,-3.5236700481075007
-0.4484170830563689,-0.16457188700345216,-4.402070480592182
-0.44125617655264354,-0.2895991062917787,-4.631559427144733
-0.5318711325015653,-0.3301438897027981,-5.168019320519823
-0.5422797880784179,-0.34995805318127104,-5.492493780056196
-0.252320748204887,-0.0240057327122895,-2.2229383515045575
-0.39396336972541385,-0.16684668503258537,-3.820925787438982
-0.32739079640389673,-0.12395139065933398,-3.133949425164811
-0.43935615903523123,-0.23293304221251823,-4.334624644477083
-0.42817666485100736,-0.2789876862702217,-4.208476076339675
-0.24445993627104487,-0.03805904350734243,-2.2526880425832134
-0.4535896427225409,-0.28411483776222934,-4.670885968409843
-0.5117042689877878,-0.36921433945778015,-5.301582420894376
-0.27791704564292885,-0.08716380973177565,-2.4945057493422986
-0.36709858811111745,-0.19126519749913415,-3.484080414712503
-0.34700152950807533,-0.21177135426477647,-3.406633999059092
-0.23582970681382867,-0.0005838421680005837,-2.1349088430346916
-0.6607178159867764,-0.5358722597579352,-7.065201187639
-0.3662250835787262,-0.17307575555204777,-3.528137942052931
-0.5579636619683006,-0.38077030795270517,-5.792168495484137
-0.35760751916587796,-0.18051959918374802,-3.620362577573995
-0.3938639606728871,-0.18948832745099228,-4.107348889114729
-0.22691026143534151,-0.01021276595744681,-2.0505606427771412
-0.4540692235105545,-0.18651608903368544,-4.633330931022434
-0.29270456538615086,-0.04587234042553192,-2.7187494720741663
-0.1787397821112482,0.014688894563406657,-1.601295404756449
-0.4313297127926107,-0.24768265090139402,-4.02571540746854
-0.6072935092898144,-0.4107892910624932,-6.12479602672221
-0.33457028478325157,-0.11260152970408305,-3.0160898161511556
-0.4996739119121414,-0.35115240958367505,-5.260506038842105
-0.2715465741402762,-0.14927725875658074,-2.591140879761864
-0.33128405384729764,-0.1515938721503314,-3.1893508492603346
-0.4987388499977949,-0.3018926390618829,-5.206094940935345
-0.6040106014986338,-0.31252924625192197,-6.185121613907418
-0.4223633273382492,-0.26203364499608145,-4.074643121196503
-0.4238440892950256,-0.24309425806529944,-4.352790452593877
-0.08235007518533251,0.044028983567461016,-0.7144945817243085
-0.2194523798279382,-0.03285128741531763,-1.961579090976651
-0.3697825331994349,-0.2022310969762445,-3.583527857117119
-0.2531633235656874,-0.055618987464775047,-2.2784259178368234
-0.16237660958791597,0.12483123517606275,-1.3674013521005504
-0.49371680766818904,-0.30765122827458974,-5.044009987735377
-0.337354377382056,-0.12928807997326122,-3.089021527753933
-0.3182233598254949,-0.06262795628375463,-2.9375229315965363
-0.31699661273017987,-0.14893617021276595,-2.947324052533101
-0.38365466688623506,-0.15915117753788086,-3.635791781442097
-0.4937412166515431,-0.23550755518757074,-5.2376895892074256
-0.3889192631295601,-0.24149039630440067,-3.8748019937929477
-0.37245031082689933,-0.12708670878010594,-3.575441578225867
-0.2505931121603273,-0.042074221499478155,-2.2744505623503715
-0.4022166985790168,-0.13487926106192002,-3.8579326000293785
-0.3448982201275286,-0.11710782559105995,-3.2370068623483417
-0.4523763962129401,-0.16862654583444692,-4.556106755758491
-0.5245365248050269,-0.350124842807414,-5.464400619008971
-0.4161788777952164,-0.33275367253623894,-4.208659237331742
-0.40271521891990847,-0.18009631208516272,-4.0297495628845175
-0.42985666079368984,-0.13775817124523762,-4.245634717083095
-0.3417865718223036,-0.14733176539225876,-3.40548402139776
-0.3822937045337329,-0.15803518901510785,-3.671194132839963
-0.3525676387807759,-0.16541869348442612,-3.2500585287712025
-0.44487560875472704,-0.2678544328770449,-4.523293923707545
-0.4203083326480633,-0.27042840564564635,-4.243031839302087
-0.35337903876634447,-0.13293437861893762,-3.393604167098676
-0.3714978154481113,-0.16968658475822426,-3.395521016517649
-0.4458137522276097,-0.30950098880166943,-4.5258969197481544
-0.3669573634012616,-0.21478757872510834,-3.6373940895146415
-0.4101919568792911,-0.2016791385289286,-4.168008166402049
-0.3503424505952848,-0.13621839653014856,-3.233543059605489
-0.5250606834103411,-0.35630970153782665,-5.150209171593708
-0.4860542987030775,-0.27530708355585765,-4.684897902678709
-0.35067029424026186,-0.20446146284035951,-3.525481869711273
-0.2852148962245622,-0.04493809176984705,-2.6195025116483164
-0.27775454151468,-0.09446052463910581,-2.5159861432612085
-0.48785691006209014,-0.28646481824531567,-4.6333503147677035
-0.43903562866440715,-0.25704018017033625,-4.36560173882652
-0.2456290073515976,-0.10695931933319953,-2.2556583924476965
-0.4940873765968219,-0.2370788359563393,-4.802852734097103
-0.4707955900317728,-0.308050411679152,-4.851095947743499
-0.4451155628216521,-0.31127331908278266,-4.467543037906953
-0.2952761298330324,-0.11078304506047958,-2.7092343716902945
-0.36398437441122367,-0.17514199799532243,-3.442818528953854
-0.3179992227727412,-0.06503981099645922,-2.9727567266462067
-0.3407988110841055,-0.11051631737708102,-3.318339362325351
-0.36151050953334757,-0.18361073988579762,-3.463944209698207
-0.3533403760126075,-0.06423211301838068,-3.350542178729069
-0.4925808395496997,-0.2896215993104537,-4.936825830835221
-0.35330925544424735,-0.17529178729239675,-3.614190299845132
-0.3457409439943373,-0.19772782503037667,-3.5419726126778377
-0.4007181755120761,-0.228471417565018,-3.994150137102527
-0.2256127841086633,-0.09264861318657287,-2.084923668469887
-0.556827091711645,-0.36989664161192903,-6.075207734880971
-0.4841725656567064,-0.2875811042929891,-4.802977240645134
-0.3562552499719817,-0.1452248831775701,-3.4121888152225655
-0.3266382911466879,-0.1406728014743001,-3.2085280784978583
-0.1689202086059574,-0.017340899829084783,-1.5379236268413952
-0.3198626775528339,-0.12717986136446552,-3.0866438646353025
-0.31965276080614596,-0.14192969043891904,-2.9695322263035036
-0.3813918856890791,-0.26052442834392964,-4.1771378620832165
-0.3611877104103077,-0.19284825304313513,-3.3643606104866683
-0.19891469719069743,0.10604310774504917,-1.7489072277376911
-0.4099249632506901,-0.28816156751135674,-4.429228188276497
-0.41516414017710684,-0.1816490784418616,-3.850308394135189
-0.21108011789486433,0.10114082321803412,-1.9042059419079538
-0.32312095251383455,-0.14954852246472167,-3.0994770089243766
-0.381859810352129,-0.15136186770428015,-3.8596639418362844
-0.5191586170887794,-0.1948875578612302,-5.170437563851188
-0.4219128768250701,-0.17220507086078227,-4.135052446642468
-0.32248009043552744,-0.1468039332466301,-3.070216932069453
-0.40911675346062576,-0.25542884872012617,-4.030505051153741
-0.4346415827084131,-0.20754762800976237,-4.509224461251357
-0.4168824089473815,-0.20825010169944325,-4.121936749992378
-0.34024174972568694,-0.15989426670312645,-3.365585329306654
-0.4453544016813246,-0.3329039471125802,-4.811767605625453
0.03463233695819948,0.22961197224637725,0.27676372458732673
-0.2887247508645406,-0.030006153546209478,-2.54907268710105
-0.2832728816597148,-0.14813263652420927,-2.6590878078668294
-0.24067602191195112,-0.03562835686684328,-2.2121936164437854
-0.2622918135400913,0.021399146950530416,-2.436089256256748
-0.36292055663729983,-0.1770069447817007,-3.5266488932599787
-0.4653626502698573,-0.24923784662005516,-4.601194849761619
-0.3536503332399665,-0.15930079355923762,-3.3258773208964314
-0.47954776067193455,-0.29063404431257145,-4.7795040361499295
-0.3184606275139199,-0.21158437676563327,-3.1244502676649235
-0.5339026877449629,-0.35902738076413127,-5.48449327866025
-0.4610668932979782,-0.22702837323160846,-4.595247597513835
-0.352330891688018,-0.04448213601794606,-3.436645335414435
-0.383453728484238,-0.24250204862059543,-3.827361503692742
-0.3312415765231323,-0.07029517043555415,-3.238956934079571
-0.37526272293033053,-0.23570131500371713,-3.424999403664116
-0.3908773669543349,-0.22848314538398842,-3.6164937247974898
-0.4068921551535618,-0.16817724068479353,-3.8746283663344987
-0.34341770370722535,-0.12727780917139092,-3.193886131996901
-0.5002196537399046,-0.3398884934468644,-5.223354239911749
-0.422463327553513,-0.2639207824555009,-4.076287583767698
-0.4381097614392403,-0.1817723609820675,-4.117103622891314
-0.31818072898664507,-0.038516960230554564,-2.805210325325693
-0.1949968829897435,-0.03952475247524752,-1.8101894038199629
-0.46847865316109466,-0.30453563714902804,-4.524073327299267
-0.32332662334177814,-0.10732742933398033,-3.0321398916550795
-0.29275969589085477,-0.0596938775510204,-2.6543649713873396
-0.6971686601170125,-0.5445444408562184,-8.002595590816147
-0.4325848004400789,-0.24974570438363006,-4.265532262216275
-0.40110337845067673,-0.20235159789619447,-3.8305796122053173
-0.47606482433087344,-0.26941570741658166,-4.680175832946942
-0.1696345620098826,-0.016111407896653874,-1.4677419295704701
-0.25734116234651,-0.08581749188163608,-2.5122970393749595
-0.3078000715166602,-0.10419320015040694,-2.862728820362096
-0.27818563541837205,-0.05229973030104235,-2.3784953764092926
-0.3649646201827657,-0.22974762755319023,-3.498285772573245
-0.47163844380776937,-0.30195502590925083,-4.79151668544639
-0.3003350827179161,-0.09461481382364033,-2.6887415259421714
-0.3946622541530204,-0.20604919526267843,-3.6797215446703695
-0.3996867889246879,-0.22696842952430893,-3.917030284619651
-0.3402794487160399,-0.08764954770936681,-3.232593287361064
-0.5974336881081073,-0.39299762528161725,-6.0343540126291035
-0.43025155936014275,-0.2081009828576982,-4.250043574199391
-0.526762858516492,-0.3018238798899477,-5.211521213420648
-0.47803899377702913,-0.2355688738990124,-4.7905568267348455
-0.38859191016099465,-0.11609277712371498,-3.5876080358398674
-0.2765940707499004,-0.10444657904016148,-2.5858091371773466
-0.4084073053931751,-0.17675330270831188,-3.9831170157859295
-0.2841019440769015,-0.060298230967513904,-2.6597921319125915
-0.2631610250439369,0.025999464681120278,-2.3688438563360146
-0.4910614880480966,-0.3162330924250424,-4.971750621859911
-0.27999629120583047,-0.027091038277250446,-2.6448931569020275
-0.4717786704253135,-0.3184215797556253,-4.942975127708885
-0.392081028050366,-0.09895902923706683,-3.775647113644776
-0.44223663709819927,-0.2565253573229179,-4.45440231349603
-0.441175419727464,-0.26824559379762125,-4.2670322357242485
-0.35501782584547537,-0.15583895062852982,-3.422572774113386
-0.4488065052862805,-0.2580075386492343,-4.468015349993905
-0.553339985934678,-0.3467340954485572,-5.765172430499885
-0.2813073311414502,-0.06253470251932662,-2.4487957093742714
-0.2956603966134695,-0.18589755287505247,-2.6519741586956664
-0.44729541566930636,-0.29039585079376645,-4.29628851299432
-0.4443675040721736,-0.2089060423455734,-4.285624274013486
-0.4477727248456129,-0.29088558892604216,-4.3106728499100315
-0.49145766335102753,-0.2882869745907914,-4.744124586700119
-0.3458136763609137,-0.23268857977989657,-3.5214931196493335
-0.37953961574492406,-0.18049603632258146,-3.786811502468066
-0.34984556293233393,-0.24167097068205984,-3.3531653321280683
-0.21355098608793233,0.036561883067577836,-1.8936801296377406
-0.25546327082457404,-0.07398695670672038,-2.4186490143652764
-0.31717204503923946,-0.1378314072059823,-3.011691140259512
-0.4967230562157657,-0.34915472666151987,-5.107602930720316
-0.270016321413575,-0.06718916127464382,-2.4739780231524158
-0.2696026424663858,-0.16424017682626088,-2.710425688885873
-0.35034147784936603,-0.12986247424810549,-3.254894566196218
-0.3265770089522476,-0.14524543226651784,-3.027010659297583
-0.4052496009373006,-0.20796371518606893,-3.8725442198752074
-0.4869984052851882,-0.36455288505362954,-5.445036993152365
-0.27330120853575474,0.027780815924751175,-2.521702360891913
-0.49154535646319153,-0.3459004837259049,-5.290947118898501
-0.3516799482074884,-0.07133824566523188,-3.275998981830113
-0.3890301598381939,-0.2026308763924957,-3.992324099494371
-0.4179532352746513,-0.2755792619953101,-4.008762165580798
-0.43053718809909575,-0.29561589428104673,-4.274219622319701
-0.3059313204602156,-0.06613279946613279,-2.8702636144873486
-0.22279845751368904,0.010838493072366102,-1.9431059098118124
-0.4269915441385047,-0.15861859490325914,-3.9611597654525976
-0.42625458811979017,-0.16068018439906098,-4.175863777692085
-0.49560039734018296,-0.3204882587990585,-5.151026635769059
-0.4794983472028228,-0.23545500960346213,-4.547585569225567
-0.27054652438643273,-0.08951925295381966,-2.3822358720023824
-0.5179595777400079,-0.32938125231567245,-4.979077078047433
-0.47723119453952667,-0.3277651904001166,-4.774862594579014
-0.3273426251616407,-0.12626063303359464,-2.976024376337781
-0.30619344477132654,-0.1414196586798728,-3.028335969805583
-0.49157574926401454,-0.28914938200370494,-4.789173055858869
-0.42010133433030694,-0.19012567433901129,-4.169102070350978
-0.5438176769154335,-0.28906250000000006,-5.69840358525167
-0.42409113815290944,-0.2684838594213537,-4.4698267582406235
-0.362747635056766,-0.07264238575444264,-3.4561542803148155
-0.36540330740498517,-0.20024793237765937,-3.670983336083757
-0.4155993121861407,-0.26635672841154623,-4.094027526568167
-0.3979087649859023,-0.28718092021334757,-4.020138404133806
-0.49127257182052786,-0.37776884030151797,-4.753721132225549
-0.4014000257558497,-0.14809310338552248,-3.9781339731905616
-0.49840832102673915,-0.3836183858898984,-5.149661661360879
-0.26551228211675837,-0.032859572400388726,-2.416740427298411
-0.447006009198134,-0.311146027335764,-4.5352785205960595
-0.40289228581706815,-0.1328826224799645,-3.9619985451911766
-0.47719922712646906,-0.2764968570249739,-4.766254108587908
-0.3609356856138268,-0.1640855591589841,-3.5473154685534074
-0.2308628271160151,0.04351942896682327,-2.001699539818717
-0.29213535265068247,-0.04543410353335844,-2.6142351376168618
-0.35644677709459444,-0.22141538760442975,-3.477863994141054
-0.5328447805826121,-0.3719990290083748,-5.550591851113639
-0.41790520640548157,-0.20671313725013968,-4.090213877844764
-0.3155109444457182,-0.09417013140724104,-2.828044001391219
-0.2937985308574327,-0.021755894371884316,-2.644808293135279
-0.3294428034106396,-0.03392270361214536,-3.061448467100691
-0.5264740438692799,-0.4041385186537643,-5.73870111279209
-0.34250117238387606,-0.15653356980600336,-3.2772804937989846
-0.1002995798727191,0.2195969847039594,-0.8426883762608061
-0.28302696446146963,-0.006450751576277255,-2.6426444358457433
-0.31964615226050996,-0.16481900177473072,-2.984909636794527
-0.34051591255058733,-0.11783922954542696,-3.396004238985897
-0.3579261914393686,-0.20165054866136367,-3.4790575482550445
-0.34807990009987194,-0.16006050334408548,-3.4610081819313816
-0.21708390138179498,0.09188544152744631,-1.9272171489237364
-0.0914859480793308,0.16256458116029546,-0.8119019495015294
-0.43632114314817905,-0.2717961802011955,-4.178924350251747
-0.1884082118068825,0.024969046636401156,-1.6819293125789183
-0.4622081623225128,-0.334975039978597,-5.106289702183656
-0.40167644570275346,-0.2533283079429537,-3.949823386887818
-0.15038647011003028,0.03391988110682722,-1.3110747646658898
-0.4184585390381313,-0.1848817521437544,-4.033465590073379
-0.3368905750781814,-0.16842341604315716,-3.1733163570293885
-0.24118572880207417,-0.03645582873247667,-2.1133957091041586
-0.5616468837203767,-0.28900722153329933,-5.774227784786783
-0.44002126418381493,-0.2933265360619523,-4.465943578698917
